year,roll_name,total,passed,efficiency
2025,W+2_RB1out_S07_Forward,0,0,
2025,W+2_RB1out_S08_Backward,155096,147988,95.417032
2025,W+2_RB1out_S08_Forward,134376,132337,98.482616
2025,W+2_RB1out_S09_Backward,154229,145879,94.585973
2025,W+2_RB1out_S09_Forward,131023,126196,96.315914
2025,W+2_RB1out_S10_Backward,147783,146104,98.863875
2025,W+2_RB1out_S10_Forward,123015,121590,98.841605
2025,W+2_RB1out_S11_Backward,151416,145629,96.178079
2025,W+2_RB1out_S11_Forward,126178,124310,98.519552
2025,W+2_RB1out_S12_Backward,153856,147565,95.911112
2025,W+2_RB1out_S12_Forward,0,0,
2025,W+2_RB2in_S01_Backward,169200,165688,97.924350
2025,W+2_RB2in_S01_Forward,146482,144275,98.493330
2025,W+2_RB2in_S02_Backward,166199,164065,98.715997
2025,W+2_RB2in_S02_Forward,146907,144649,98.462973
2025,W+2_RB2in_S03_Backward,162203,159726,98.472901
2025,W+2_RB2in_S03_Forward,0,0,
2025,W+2_RB2in_S04_Backward,168166,165885,98.643602
2025,W+2_RB2in_S04_Forward,147137,145615,98.965590
2025,W+2_RB2in_S05_Backward,0,0,
2025,W+2_RB2in_S05_Forward,0,0,
2025,W+2_RB2in_S06_Backward,172940,170471,98.572337
2025,W+2_RB2in_S06_Forward,152898,150297,98.298866
2025,W+2_RB2in_S07_Backward,169799,167276,98.514126
2025,W+2_RB2in_S07_Forward,148622,147020,98.922098
2025,W+2_RB2in_S08_Backward,0,0,
2025,W+2_RB2in_S08_Forward,0,0,
2025,W+2_RB2in_S09_Backward,0,0,
2025,W+2_RB2in_S09_Forward,0,0,
2025,W+2_RB2in_S10_Backward,160538,156579,97.533917
2025,W+2_RB2in_S10_Forward,138953,136855,98.490137
2025,W+2_RB2in_S11_Backward,164179,162361,98.892672
2025,W+2_RB2in_S11_Forward,141553,138812,98.063623
2025,W+2_RB2in_S12_Backward,165407,163193,98.661483
2025,W+2_RB2in_S12_Forward,144958,142576,98.356765
2025,W+2_RB2out_S01_Backward,90164,88406,98.050220
2025,W+2_RB2out_S01_Forward,83082,81934,98.618233
2025,W+2_RB2out_S01_Middle,90993,76566,84.144934
2025,W+2_RB2out_S02_Backward,90078,88927,98.722219
2025,W+2_RB2out_S02_Forward,83885,82974,98.913989
2025,W+2_RB2out_S02_Middle,88949,87431,98.293404
2025,W+2_RB2out_S03_Backward,88095,73223,83.118225
2025,W+2_RB2out_S03_Forward,82684,80518,97.380388
2025,W+2_RB2out_S03_Middle,86474,85452,98.818142
2025,W+2_RB2out_S04_Backward,90520,87533,96.700177
2025,W+2_RB2out_S04_Forward,84263,78476,93.132217
2025,W+2_RB2out_S04_Middle,90586,83244,91.894995
2025,W+2_RB2out_S05_Backward,91412,48799,53.383582
2025,W+2_RB2out_S05_Forward,88267,47502,53.816262
2025,W+2_RB2out_S05_Middle,93867,50400,53.692991
2025,W+2_RB2out_S06_Backward,92994,92048,98.982730
2025,W+2_RB2out_S06_Forward,86945,82197,94.539076
2025,W+2_RB2out_S06_Middle,92701,91153,98.330115
2025,W+2_RB2out_S07_Backward,91894,90339,98.307833
2025,W+2_RB2out_S07_Forward,85109,83899,98.578294
2025,W+2_RB2out_S07_Middle,90361,89108,98.613340
2025,W+2_RB2out_S08_Backward,92596,91717,99.050715
2025,W+2_RB2out_S08_Forward,85464,84411,98.767902
2025,W+2_RB2out_S08_Middle,91234,85667,93.898108
2025,W+2_RB2out_S09_Backward,0,0,
2025,W+2_RB2out_S09_Forward,0,0,
2025,W+2_RB2out_S09_Middle,0,0,
2025,W+2_RB2out_S10_Backward,86665,85542,98.704206
2025,W+2_RB2out_S10_Forward,79491,74170,93.306160
2025,W+2_RB2out_S10_Middle,86216,85166,98.782129
2025,W+2_RB2out_S11_Backward,89801,88827,98.915380
2025,W+2_RB2out_S11_Forward,81715,80169,98.108058
2025,W+2_RB2out_S11_Middle,87390,85791,98.170271
2025,W+2_RB2out_S12_Backward,88655,87761,98.991597
2025,W+2_RB2out_S12_Forward,82660,77722,94.026131
2025,W+2_RB2out_S12_Middle,89140,88020,98.743549
2025,W+2_RB3+_S01_Backward,67289,65382,97.165956
2025,W+2_RB3+_S01_Forward,69220,68076,98.347298
2025,W+2_RB3+_S02_Backward,67678,66395,98.104258
2025,W+2_RB3+_S02_Forward,68617,67626,98.555751
2025,W+2_RB3+_S03_Backward,66828,49341,73.832825
2025,W+2_RB3+_S03_Forward,68476,51403,75.067177
2025,W+2_RB3+_S04_Backward,67685,66505,98.256630
2025,W+2_RB3+_S04_Forward,70127,69085,98.514124
2025,W+2_RB3+_S05_Backward,68973,67772,98.258739
2025,W+2_RB3+_S05_Forward,75005,73765,98.346777
2025,W+2_RB3+_S06_Backward,68754,67726,98.504814
2025,W+2_RB3+_S06_Forward,69771,68837,98.661335
2025,W+2_RB3+_S07_Backward,0,0,
2025,W+2_RB3+_S07_Forward,0,0,
2025,W+2_RB3+_S08_Backward,67938,66838,98.380877
2025,W+2_RB3+_S08_Forward,68544,67787,98.895600
2025,W+2_RB3+_S09_Backward,66916,66102,98.783550
2025,W+2_RB3+_S09_Forward,68536,67833,98.974262
2025,W+2_RB3+_S10_Backward,0,0,
2025,W+2_RB3+_S10_Forward,0,0,
2025,W+2_RB3+_S11_Backward,66396,61318,92.351949
2025,W+2_RB3+_S11_Forward,67447,66735,98.944356
2025,W+2_RB3+_S12_Backward,0,0,
2025,W+2_RB3+_S12_Forward,0,0,
2025,W+2_RB3-_S01_Backward,0,0,
2025,W+2_RB3-_S01_Forward,0,0,
2025,W+2_RB3-_S02_Backward,69183,68408,98.879783
2025,W+2_RB3-_S02_Forward,67532,60533,89.636024
2025,W+2_RB3-_S03_Backward,67680,66714,98.572695
2025,W+2_RB3-_S03_Forward,65554,64620,98.575220
2025,W+2_RB3-_S04_Backward,69790,64377,92.243874
2025,W+2_RB3-_S04_Forward,68481,67735,98.910647
2025,W+2_RB3-_S05_Backward,68783,67623,98.313537
2025,W+2_RB3-_S05_Forward,70615,69546,98.486157
2025,W+2_RB3-_S06_Backward,70936,69283,97.669730
2025,W+2_RB3-_S06_Forward,69363,67873,97.851881
2025,W+2_RB3-_S07_Backward,70033,69219,98.837691
2025,W+2_RB3-_S07_Forward,68543,67361,98.275535
2025,W+2_RB3-_S08_Backward,71133,70361,98.914709
2025,W+2_RB3-_S08_Forward,68863,66707,96.869146
2025,W+2_RB3-_S09_Backward,0,0,
2025,W+2_RB3-_S09_Forward,0,0,
2025,W+2_RB3-_S10_Backward,67413,63378,94.014508
2025,W+2_RB3-_S10_Forward,65392,64167,98.126682
2025,W+2_RB3-_S11_Backward,0,0,
2025,W+2_RB3-_S11_Forward,0,0,
2025,W+2_RB3-_S12_Backward,0,0,
2025,W+2_RB3-_S12_Forward,0,0,
2025,W+2_RB4++_S04_Backward,48733,48028,98.553342
2025,W+2_RB4++_S04_Forward,48285,47665,98.715957
2025,W+2_RB4+_S01_Backward,0,0,
2025,W+2_RB4+_S01_Forward,72350,71308,98.559779
2025,W+2_RB4+_S02_Backward,75410,73246,97.130354
2025,W+2_RB4+_S02_Forward,73003,71505,97.948030
2025,W+2_RB4+_S03_Backward,73889,72648,98.320454
2025,W+2_RB4+_S03_Forward,71070,69912,98.370621
2025,W+2_RB4+_S04_Backward,53681,52836,98.425886
2025,W+2_RB4+_S04_Forward,52328,51512,98.440605
2025,W+2_RB4+_S05_Backward,71108,69878,98.270237
2025,W+2_RB4+_S05_Forward,71975,70781,98.341091
2025,W+2_RB4+_S06_Backward,70337,68405,97.253224
2025,W+2_RB4+_S06_Forward,70252,68631,97.692592
2025,W+2_RB4+_S07_Backward,71536,70575,98.656620
2025,W+2_RB4+_S07_Forward,71986,69871,97.061929
2025,W+2_RB4+_S08_Backward,0,0,
2025,W+2_RB4+_S08_Forward,0,0,
2025,W+2_RB4+_S10_Backward,87852,86645,98.626098
2025,W+2_RB4+_S10_Forward,86465,85216,98.555485
2025,W+2_RB4+_S12_Backward,73635,72689,98.715285
2025,W+2_RB4+_S12_Forward,71784,69746,97.160927
2025,W+2_RB4--_S04_Backward,48290,47535,98.436529
2025,W+2_RB4--_S04_Forward,46548,46086,99.007476
2025,W+2_RB4-_S01_Backward,68838,59560,86.521979
2025,W+2_RB4-_S01_Forward,69738,57980,83.139752
2025,W+2_RB4-_S02_Backward,69683,67886,97.421179
2025,W+2_RB4-_S02_Forward,69114,61158,88.488584
2025,W+2_RB4-_S03_Backward,68774,64510,93.799983
2025,W+2_RB4-_S03_Forward,68482,64299,93.891826
2025,W+2_RB4-_S04_Backward,53993,53023,98.203471
2025,W+2_RB4-_S04_Forward,53182,52442,98.608552
2025,W+2_RB4-_S05_Backward,74837,72827,97.314163
2025,W+2_RB4-_S05_Forward,72887,71499,98.095682
2025,W+2_RB4-_S06_Backward,76234,74708,97.998268
2025,W+2_RB4-_S06_Forward,74002,71889,97.144672
2025,W+2_RB4-_S07_Backward,75622,71509,94.561107
2025,W+2_RB4-_S07_Forward,73700,72204,97.970149
2025,W+2_RB4-_S08_Backward,76536,75311,98.399446
2025,W+2_RB4-_S08_Forward,74030,72978,98.578954
2025,W+2_RB4-_S10_Backward,90450,84963,93.933665
2025,W+2_RB4-_S10_Forward,88925,85806,96.492550
2025,W+2_RB4-_S12_Backward,50691,49625,97.897063
2025,W+2_RB4-_S12_Forward,51281,45645,89.009575
2025,W+2_RB4_S09_Backward,72996,70910,97.142309
2025,W+2_RB4_S09_Forward,71071,70045,98.556373
2025,W+2_RB4_S11_Backward,73554,70749,96.186475
2025,W+2_RB4_S11_Forward,70850,60012,84.702893
2025,W-1_RB1in_S01_Backward,244050,240394,98.501946
2025,W-1_RB1in_S01_Forward,226726,222602,98.181064
2025,W-1_RB1in_S02_Backward,243541,230387,94.598856
2025,W-1_RB1in_S02_Forward,226332,223393,98.701465
2025,W-1_RB1in_S03_Backward,0,0,
2025,W-1_RB1in_S03_Forward,0,0,
2025,W-1_RB1in_S04_Backward,247694,240825,97.226820
2025,W-1_RB1in_S04_Forward,227661,220979,97.064934
2025,W-1_RB1in_S05_Backward,0,0,
2025,W-1_RB1in_S05_Forward,0,0,
2025,W-1_RB1in_S06_Backward,249256,244926,98.262830
2025,W-1_RB1in_S06_Forward,228731,226056,98.830504
2025,W-1_RB1in_S07_Backward,236088,230926,97.813527
2025,W-1_RB1in_S07_Forward,217420,214081,98.464263
2025,W-1_RB1in_S08_Backward,242696,225278,92.823120
2025,W-1_RB1in_S08_Forward,222819,218509,98.065695
2025,W-1_RB1in_S09_Backward,247961,205941,83.053787
2025,W-1_RB1in_S09_Forward,222071,219076,98.651332
2025,W-1_RB1in_S10_Backward,239430,232586,97.141545
2025,W-1_RB1in_S10_Forward,221394,218260,98.584424
2025,W-1_RB1in_S11_Backward,0,0,
2025,W-1_RB1in_S11_Forward,0,0,
2025,W-1_RB1in_S12_Backward,247590,243197,98.225696
2025,W-1_RB1in_S12_Forward,228786,225837,98.711023
2025,W-1_RB1out_S01_Backward,213257,209931,98.440379
2025,W-1_RB1out_S01_Forward,198851,196652,98.894147
2025,W-1_RB1out_S02_Backward,212165,204984,96.615370
2025,W-1_RB1out_S02_Forward,198955,194591,97.806539
2025,W-1_RB1out_S03_Backward,0,0,
2025,W-1_RB1out_S03_Forward,0,0,
2025,W-1_RB1out_S04_Backward,0,0,
2025,W-1_RB1out_S04_Forward,200898,189784,94.467839
2025,W-1_RB1out_S05_Backward,213130,209426,98.262094
2025,W-1_RB1out_S05_Forward,198960,185164,93.065943
2025,W-1_RB1out_S06_Backward,217855,214076,98.265360
2025,W-1_RB1out_S06_Forward,201859,199761,98.960661
2025,W-1_RB1out_S07_Backward,207311,203630,98.224407
2025,W-1_RB1out_S07_Forward,189597,186903,98.579091
2025,W-1_RB1out_S08_Backward,0,0,
2025,W-1_RB1out_S08_Forward,0,0,
2025,W-1_RB1out_S09_Backward,217183,213819,98.451076
2025,W-1_RB1out_S09_Forward,196423,194234,98.885568
2025,W-1_RB1out_S10_Backward,209090,205391,98.230905
2025,W-1_RB1out_S10_Forward,195357,193304,98.949103
2025,W-1_RB1out_S11_Backward,190453,175765,92.287861
2025,W-1_RB1out_S11_Forward,178038,172984,97.161280
2025,W-1_RB1out_S12_Backward,215511,207281,96.181169
2025,W-1_RB1out_S12_Forward,202368,187336,92.571948
2025,W-1_RB2in_S01_Backward,0,0,
2025,W-1_RB2in_S01_Forward,0,0,
2025,W-1_RB2in_S01_Middle,0,0,
2025,W-1_RB2in_S02_Backward,134993,132236,97.957672
2025,W-1_RB2in_S02_Forward,129712,127789,98.517485
2025,W-1_RB2in_S02_Middle,130247,128442,98.614172
2025,W-1_RB2in_S03_Backward,90413,89234,98.695984
2025,W-1_RB2in_S03_Forward,91780,90181,98.257790
2025,W-1_RB2in_S03_Middle,128241,125821,98.112928
2025,W-1_RB2in_S04_Backward,138242,120700,87.310658
2025,W-1_RB2in_S04_Forward,131101,128517,98.029001
2025,W-1_RB2in_S04_Middle,132607,128938,97.233178
2025,W-1_RB2in_S05_Backward,0,0,
2025,W-1_RB2in_S05_Forward,0,0,
2025,W-1_RB2in_S05_Middle,0,0,
2025,W-1_RB2in_S06_Backward,138530,85122,61.446618
2025,W-1_RB2in_S06_Forward,131967,127681,96.752218
2025,W-1_RB2in_S06_Middle,133262,123081,92.360163
2025,W-1_RB2in_S07_Backward,135006,129876,96.200169
2025,W-1_RB2in_S07_Forward,126095,109863,87.127166
2025,W-1_RB2in_S07_Middle,127418,118765,93.208966
2025,W-1_RB2in_S08_Backward,134983,132362,98.058274
2025,W-1_RB2in_S08_Forward,127756,126137,98.732741
2025,W-1_RB2in_S08_Middle,128573,127042,98.809237
2025,W-1_RB2in_S09_Backward,137407,135162,98.366168
2025,W-1_RB2in_S09_Forward,128214,126472,98.641334
2025,W-1_RB2in_S09_Middle,130109,126411,97.157768
2025,W-1_RB2in_S10_Backward,133553,131457,98.430586
2025,W-1_RB2in_S10_Forward,127192,125936,99.012517
2025,W-1_RB2in_S10_Middle,129388,127382,98.449624
2025,W-1_RB2in_S11_Backward,0,0,
2025,W-1_RB2in_S11_Forward,0,0,
2025,W-1_RB2in_S11_Middle,0,0,
2025,W-1_RB2in_S12_Backward,0,0,
2025,W-1_RB2in_S12_Forward,0,0,
2025,W-1_RB2in_S12_Middle,0,0,
2025,W-1_RB2out_S01_Backward,195822,185573,94.766165
2025,W-1_RB2out_S01_Forward,187401,184380,98.387949
2025,W-1_RB2out_S02_Backward,195019,191907,98.404258
2025,W-1_RB2out_S02_Forward,187585,183093,97.605352
2025,W-1_RB2out_S03_Backward,154629,150317,97.211390
2025,W-1_RB2out_S03_Forward,153483,151058,98.420020
2025,W-1_RB2out_S04_Backward,0,0,
2025,W-1_RB2out_S04_Forward,190192,183118,96.280601
2025,W-1_RB2out_S05_Backward,194594,190836,98.068800
2025,W-1_RB2out_S05_Forward,186922,183167,97.991141
2025,W-1_RB2out_S06_Backward,0,0,
2025,W-1_RB2out_S06_Forward,0,0,
2025,W-1_RB2out_S07_Backward,0,0,
2025,W-1_RB2out_S07_Forward,0,0,
2025,W-1_RB2out_S08_Backward,194918,185654,95.247232
2025,W-1_RB2out_S08_Forward,185992,183709,98.772528
2025,W-1_RB2out_S09_Backward,198749,195436,98.333073
2025,W-1_RB2out_S09_Forward,187089,89482,47.828574
2025,W-1_RB2out_S10_Backward,192514,173784,90.270837
2025,W-1_RB2out_S10_Forward,185512,181613,97.898249
2025,W-1_RB2out_S11_Backward,0,0,
2025,W-1_RB2out_S11_Forward,0,0,
2025,W-1_RB2out_S12_Backward,0,0,
2025,W-1_RB2out_S12_Forward,0,0,
2025,W-1_RB3+_S01_Backward,0,0,
2025,W-1_RB3+_S01_Forward,0,0,
2025,W-1_RB3+_S02_Backward,0,0,
2025,W-1_RB3+_S02_Forward,0,0,
2025,W-1_RB3+_S03_Backward,0,0,
2025,W-1_RB3+_S03_Forward,0,0,
2025,W-1_RB3+_S04_Backward,0,0,
2025,W-1_RB3+_S04_Forward,0,0,
2025,W-1_RB3+_S05_Backward,0,0,
2025,W-1_RB3+_S05_Forward,0,0,
2025,W-1_RB3+_S06_Backward,0,0,
2025,W-1_RB3+_S06_Forward,0,0,
2025,W-1_RB3+_S07_Backward,86192,84475,98.007936
2025,W-1_RB3+_S07_Forward,78903,77795,98.595744
2025,W-1_RB3+_S08_Backward,87598,81424,92.951894
2025,W-1_RB3+_S08_Forward,83700,82517,98.586619
2025,W-1_RB3+_S09_Backward,0,0,
2025,W-1_RB3+_S09_Forward,0,0,
2025,W-1_RB3+_S10_Backward,0,0,
2025,W-1_RB3+_S10_Forward,0,0,
2025,W-1_RB3+_S11_Backward,0,0,
2025,W-1_RB3+_S11_Forward,0,0,
2025,W-1_RB3+_S12_Backward,0,0,
2025,W-1_RB3+_S12_Forward,0,0,
2025,W-1_RB3-_S01_Backward,0,0,
2025,W-1_RB3-_S01_Forward,0,0,
2025,W-1_RB3-_S02_Backward,0,0,
2025,W-1_RB3-_S02_Forward,0,0,
2025,W-1_RB3-_S03_Backward,0,0,
2025,W-1_RB3-_S03_Forward,0,0,
2025,W-1_RB3-_S04_Backward,0,0,
2025,W-1_RB3-_S04_Forward,0,0,
2025,W-1_RB3-_S05_Backward,0,0,
2025,W-1_RB3-_S05_Forward,0,0,
2025,W-1_RB3-_S06_Backward,0,0,
2025,W-1_RB3-_S06_Forward,0,0,
2025,W-1_RB3-_S07_Backward,0,0,
2025,W-1_RB3-_S07_Forward,0,0,
2025,W-1_RB3-_S08_Backward,89929,88454,98.359817
2025,W-1_RB3-_S08_Forward,86144,84328,97.891902
2025,W-1_RB3-_S09_Backward,0,0,
2025,W-1_RB3-_S09_Forward,0,0,
2025,W-1_RB3-_S10_Backward,0,0,
2025,W-1_RB3-_S10_Forward,0,0,
2025,W-1_RB3-_S11_Backward,0,0,
2025,W-1_RB3-_S11_Forward,0,0,
2025,W-1_RB3-_S12_Backward,90566,89295,98.596604
2025,W-1_RB3-_S12_Forward,86570,85409,98.658889
2025,W-1_RB4++_S04_Backward,0,0,
2025,W-1_RB4++_S04_Forward,0,0,
2025,W-1_RB4+_S01_Backward,0,0,
2025,W-1_RB4+_S01_Forward,0,0,
2025,W-1_RB4+_S02_Backward,0,0,
2025,W-1_RB4+_S02_Forward,0,0,
2025,W-1_RB4+_S03_Backward,0,0,
2025,W-1_RB4+_S03_Forward,0,0,
2025,W-1_RB4+_S04_Backward,0,0,
2025,W-1_RB4+_S04_Forward,0,0,
2025,W-1_RB4+_S05_Backward,0,0,
2025,W-1_RB4+_S05_Forward,0,0,
2025,W-1_RB4+_S06_Backward,93776,90694,96.713445
2025,W-1_RB4+_S06_Forward,85043,82218,96.678151
2025,W-1_RB4+_S07_Backward,0,0,
2025,W-1_RB4+_S07_Forward,0,0,
2025,W-1_RB4+_S08_Backward,0,0,
2025,W-1_RB4+_S08_Forward,0,0,
2025,W-1_RB4+_S10_Backward,0,0,
2025,W-1_RB4+_S10_Forward,0,0,
2025,W-1_RB4+_S12_Backward,0,0,
2025,W-1_RB4+_S12_Forward,0,0,
2025,W-1_RB4--_S04_Backward,0,0,
2025,W-1_RB4--_S04_Forward,0,0,
2025,W-1_RB4-_S01_Backward,0,0,
2025,W-1_RB4-_S01_Forward,0,0,
2025,W-1_RB4-_S02_Backward,0,0,
2025,W-1_RB4-_S02_Forward,0,0,
2025,W-1_RB4-_S03_Backward,0,0,
2025,W-1_RB4-_S03_Forward,0,0,
2025,W-1_RB4-_S04_Backward,0,0,
2025,W-1_RB4-_S04_Forward,0,0,
2025,W-1_RB4-_S05_Backward,0,0,
2025,W-1_RB4-_S05_Forward,0,0,
2025,W-1_RB4-_S06_Backward,96477,75587,78.347171
2025,W-1_RB4-_S06_Forward,92490,57001,61.629365
2025,W-1_RB4-_S07_Backward,0,0,
2025,W-1_RB4-_S07_Forward,0,0,
2025,W-1_RB4-_S08_Backward,94006,92278,98.161819
2025,W-1_RB4-_S08_Forward,90344,88750,98.235633
2025,W-1_RB4-_S10_Backward,0,0,
2025,W-1_RB4-_S10_Forward,0,0,
2025,W-1_RB4-_S12_Backward,0,0,
2025,W-1_RB4-_S12_Forward,0,0,
2025,W-1_RB4_S09_Backward,92160,76530,83.040365
2025,W-1_RB4_S09_Forward,89357,70746,79.172309
2025,W-1_RB4_S11_Backward,0,0,
2025,W-1_RB4_S11_Forward,0,0,
2025,W-2_RB1in_S01_Backward,168642,165376,98.063353
2025,W-2_RB1in_S01_Forward,147948,145758,98.519750
2025,W-2_RB1in_S02_Backward,0,0,
2025,W-2_RB1in_S02_Forward,0,0,
2025,W-2_RB1in_S03_Backward,170833,168925,98.883120
2025,W-2_RB1in_S03_Forward,0,0,
2025,W-2_RB1in_S04_Backward,170350,167217,98.160845
2025,W-2_RB1in_S04_Forward,146768,144993,98.790608
2025,W-2_RB1in_S05_Backward,173121,167355,96.669382
2025,W-2_RB1in_S05_Forward,146555,145274,99.125925
2025,W-2_RB1in_S06_Backward,171485,168542,98.283815
2025,W-2_RB1in_S06_Forward,146690,145001,98.848592
2025,W-2_RB1in_S07_Backward,163425,160798,98.392535
2025,W-2_RB1in_S07_Forward,141976,120484,84.862230
2025,W-2_RB1in_S08_Backward,165252,159352,96.429695
2025,W-2_RB1in_S08_Forward,142937,138836,97.130904
2025,W-2_RB1in_S09_Backward,164873,161004,97.653345
2025,W-2_RB1in_S09_Forward,142135,140435,98.803954
2025,W-2_RB1in_S10_Backward,161515,146765,90.867721
2025,W-2_RB1in_S10_Forward,143214,111722,78.010530
2025,W-2_RB1in_S11_Backward,133805,100508,75.115280
2025,W-2_RB1in_S11_Forward,122000,120362,98.657377
2025,W-2_RB1in_S12_Backward,0,0,
2025,W-2_RB1in_S12_Forward,0,0,
2025,W-2_RB1out_S01_Backward,0,0,
2025,W-2_RB1out_S01_Forward,0,0,
2025,W-2_RB1out_S02_Backward,0,0,
2025,W-2_RB1out_S02_Forward,0,0,
2025,W-2_RB1out_S03_Backward,0,0,
2025,W-2_RB1out_S03_Forward,0,0,
2025,W-2_RB1out_S04_Backward,157674,132454,84.004972
2025,W-2_RB1out_S04_Forward,135270,119758,88.532565
2025,W-2_RB1out_S05_Backward,0,0,
2025,W-2_RB1out_S05_Forward,0,0,
2025,W-2_RB1out_S06_Backward,158415,157096,99.167377
2025,W-2_RB1out_S06_Forward,135673,132244,97.472600
2025,W-2_RB1out_S07_Backward,151753,145452,95.847858
2025,W-2_RB1out_S07_Forward,129290,124783,96.514038
2025,W-2_RB1out_S08_Backward,0,0,
2025,W-2_RB1out_S08_Forward,0,0,
2025,W-2_RB1out_S09_Backward,152112,146111,96.054881
2025,W-2_RB1out_S09_Forward,129413,122680,94.797277
2025,W-2_RB1out_S10_Backward,0,0,
2025,W-2_RB1out_S10_Forward,0,0,
2025,W-2_RB1out_S11_Backward,131416,123558,94.020515
2025,W-2_RB1out_S11_Forward,103918,103051,99.165688
2025,W-2_RB1out_S12_Backward,0,0,
2025,W-2_RB1out_S12_Forward,0,0,
2025,W-2_RB2in_S01_Backward,170182,166519,97.847598
2025,W-2_RB2in_S01_Forward,148084,146031,98.613625
2025,W-2_RB2in_S02_Backward,169639,167941,98.999051
2025,W-2_RB2in_S02_Forward,147754,144847,98.032541
2025,W-2_RB2in_S03_Backward,0,0,
2025,W-2_RB2in_S03_Forward,0,0,
2025,W-2_RB2in_S04_Backward,0,0,
2025,W-2_RB2in_S04_Forward,0,0,
2025,W-2_RB2in_S05_Backward,0,0,
2025,W-2_RB2in_S05_Forward,0,0,
2025,W-2_RB2in_S06_Backward,0,0,
2025,W-2_RB2in_S06_Forward,0,0,
2025,W-2_RB2in_S07_Backward,166250,164348,98.855940
2025,W-2_RB2in_S07_Forward,144261,125333,86.879337
2025,W-2_RB2in_S08_Backward,168240,165326,98.267951
2025,W-2_RB2in_S08_Forward,145006,142338,98.160076
2025,W-2_RB2in_S09_Backward,0,0,
2025,W-2_RB2in_S09_Forward,0,0,
2025,W-2_RB2in_S10_Backward,167911,166137,98.943488
2025,W-2_RB2in_S10_Forward,145368,143659,98.824363
2025,W-2_RB2in_S11_Backward,149671,146097,97.612096
2025,W-2_RB2in_S11_Forward,108914,106996,98.238978
2025,W-2_RB2in_S12_Backward,169822,161072,94.847546
2025,W-2_RB2in_S12_Forward,146368,144875,98.979968
2025,W-2_RB2out_S01_Backward,0,0,
2025,W-2_RB2out_S01_Forward,0,0,
2025,W-2_RB2out_S01_Middle,0,0,
2025,W-2_RB2out_S02_Backward,90967,89920,98.849033
2025,W-2_RB2out_S02_Forward,83974,83179,99.053278
2025,W-2_RB2out_S02_Middle,91239,89158,97.719177
2025,W-2_RB2out_S03_Backward,0,0,
2025,W-2_RB2out_S03_Forward,0,0,
2025,W-2_RB2out_S03_Middle,0,0,
2025,W-2_RB2out_S04_Backward,0,0,
2025,W-2_RB2out_S04_Forward,0,0,
2025,W-2_RB2out_S04_Middle,0,0,
2025,W-2_RB2out_S05_Backward,0,0,
2025,W-2_RB2out_S05_Forward,0,0,
2025,W-2_RB2out_S05_Middle,0,0,
2025,W-2_RB2out_S06_Backward,0,0,
2025,W-2_RB2out_S06_Forward,0,0,
2025,W-2_RB2out_S06_Middle,0,0,
2025,W-2_RB2out_S07_Backward,0,0,
2025,W-2_RB2out_S07_Forward,0,0,
2025,W-2_RB2out_S07_Middle,0,0,
2025,W-2_RB2out_S08_Backward,91410,89958,98.411552
2025,W-2_RB2out_S08_Forward,82883,81642,98.502709
2025,W-2_RB2out_S08_Middle,90313,88442,97.928316
2025,W-2_RB2out_S09_Backward,0,0,
2025,W-2_RB2out_S09_Forward,0,0,
2025,W-2_RB2out_S09_Middle,0,0,
2025,W-2_RB2out_S10_Backward,0,0,
2025,W-2_RB2out_S10_Forward,0,0,
2025,W-2_RB2out_S10_Middle,0,0,
2025,W-2_RB2out_S11_Backward,0,0,
2025,W-2_RB2out_S11_Forward,0,0,
2025,W-2_RB2out_S11_Middle,0,0,
2025,W-2_RB2out_S12_Backward,91498,90244,98.629478
2025,W-2_RB2out_S12_Forward,83596,82500,98.688932
2025,W-2_RB2out_S12_Middle,91600,88552,96.672489
2025,W-2_RB3+_S01_Backward,68341,66838,97.800735
2025,W-2_RB3+_S01_Forward,71064,70168,98.739165
2025,W-2_RB3+_S02_Backward,67830,64685,95.363409
2025,W-2_RB3+_S02_Forward,71359,70594,98.927956
2025,W-2_RB3+_S03_Backward,0,0,
2025,W-2_RB3+_S03_Forward,0,0,
2025,W-2_RB3+_S04_Backward,68161,67036,98.349496
2025,W-2_RB3+_S04_Forward,69578,68384,98.283940
2025,W-2_RB3+_S05_Backward,0,0,
2025,W-2_RB3+_S05_Forward,0,0,
2025,W-2_RB3+_S06_Backward,0,0,
2025,W-2_RB3+_S06_Forward,0,0,
2025,W-2_RB3+_S07_Backward,63974,59542,93.072186
2025,W-2_RB3+_S07_Forward,66646,60272,90.436035
2025,W-2_RB3+_S08_Backward,0,0,
2025,W-2_RB3+_S08_Forward,0,0,
2025,W-2_RB3+_S09_Backward,0,0,
2025,W-2_RB3+_S09_Forward,0,0,
2025,W-2_RB3+_S10_Backward,0,0,
2025,W-2_RB3+_S10_Forward,0,0,
2025,W-2_RB3+_S11_Backward,0,0,
2025,W-2_RB3+_S11_Forward,0,0,
2025,W-2_RB3+_S12_Backward,69181,68016,98.316012
2025,W-2_RB3+_S12_Forward,71224,69242,97.217230
2025,W-2_RB3-_S01_Backward,0,0,
2025,W-2_RB3-_S01_Forward,0,0,
2025,W-2_RB3-_S02_Backward,70436,69413,98.547618
2025,W-2_RB3-_S02_Forward,68899,67811,98.420877
2025,W-2_RB3-_S03_Backward,70081,68163,97.263167
