year,roll_name,total,passed,efficiency
2023,RE+1_R2_CH23_C,8064,7561,93.762401
2023,RE+1_R2_CH24_A,3753,3705,98.721023
2023,RE+1_R2_CH24_B,3546,3517,99.182177
2023,RE+1_R2_CH24_C,7823,7697,98.389365
2023,RE+1_R2_CH25_A,3713,1921,51.737140
2023,RE+1_R2_CH25_B,3487,3421,98.107256
2023,RE+1_R2_CH25_C,7731,7666,99.159229
2023,RE+1_R2_CH26_A,3591,3546,98.746867
2023,RE+1_R2_CH26_B,3474,3407,98.071387
2023,RE+1_R2_CH26_C,7861,7800,99.224017
2023,RE+1_R2_CH27_A,3737,3666,98.100080
2023,RE+1_R2_CH27_B,3514,3433,97.694935
2023,RE+1_R2_CH27_C,7911,7743,97.876375
2023,RE+1_R2_CH28_A,3794,3653,96.283606
2023,RE+1_R2_CH28_B,3574,3541,99.076665
2023,RE+1_R2_CH28_C,7830,7720,98.595147
2023,RE+1_R2_CH29_A,3828,2726,71.212121
2023,RE+1_R2_CH29_B,3616,3571,98.755531
2023,RE+1_R2_CH29_C,7897,7758,98.239838
2023,RE+1_R2_CH30_A,3599,3547,98.555154
2023,RE+1_R2_CH30_B,3299,3232,97.969082
2023,RE+1_R2_CH30_C,7719,7536,97.629227
2023,RE+1_R2_CH31_A,3818,3796,99.423782
2023,RE+1_R2_CH31_B,3439,3354,97.528351
2023,RE+1_R2_CH31_C,7875,7784,98.844444
2023,RE+1_R2_CH32_A,3583,3366,93.943623
2023,RE+1_R2_CH32_B,3480,3266,93.850575
2023,RE+1_R2_CH32_C,7661,7066,92.233390
2023,RE+1_R2_CH33_A,3741,3589,95.936915
2023,RE+1_R2_CH33_B,3617,3442,95.161736
2023,RE+1_R2_CH33_C,8126,7671,94.400689
2023,RE+1_R2_CH34_A,3871,3846,99.354172
2023,RE+1_R2_CH34_B,3589,3567,99.387016
2023,RE+1_R2_CH34_C,8018,7901,98.540783
2023,RE+1_R2_CH35_A,0,0,
2023,RE+1_R2_CH35_B,0,0,
2023,RE+1_R2_CH35_C,0,0,
2023,RE+1_R2_CH36_A,3826,3178,83.063251
2023,RE+1_R2_CH36_B,3596,3234,89.933259
2023,RE+1_R2_CH36_C,7892,7161,90.737456
2023,RE+1_R3_CH01_A,1710,1576,92.163743
2023,RE+1_R3_CH01_B,4654,4375,94.005157
2023,RE+1_R3_CH01_C,3484,3351,96.182549
2023,RE+1_R3_CH02_A,1795,1740,96.935933
2023,RE+1_R3_CH02_B,4746,4666,98.314370
2023,RE+1_R3_CH02_C,3417,3359,98.302605
2023,RE+1_R3_CH03_A,1800,1765,98.055556
2023,RE+1_R3_CH03_B,4854,4632,95.426452
2023,RE+1_R3_CH03_C,3534,3390,95.925297
2023,RE+1_R3_CH04_A,0,0,
2023,RE+1_R3_CH04_B,0,0,
2023,RE+1_R3_CH04_C,0,0,
2023,RE+1_R3_CH05_A,1721,1698,98.663568
2023,RE+1_R3_CH05_B,4731,4639,98.055379
2023,RE+1_R3_CH05_C,3413,3308,96.923528
2023,RE+1_R3_CH06_A,1834,1796,97.928026
2023,RE+1_R3_CH06_B,4856,4784,98.517298
2023,RE+1_R3_CH06_C,3832,3729,97.312109
2023,RE+1_R3_CH07_A,1723,1695,98.374927
2023,RE+1_R3_CH07_B,4541,4471,98.458489
2023,RE+1_R3_CH07_C,3517,3445,97.952801
2023,RE+1_R3_CH08_A,1761,1733,98.409994
2023,RE+1_R3_CH08_B,4810,4714,98.004158
2023,RE+1_R3_CH08_C,3463,3175,91.683511
2023,RE+1_R3_CH09_A,1748,1673,95.709382
2023,RE+1_R3_CH09_B,4856,4732,97.446458
2023,RE+1_R3_CH09_C,3669,3581,97.601526
2023,RE+1_R3_CH10_A,1738,1696,97.583429
2023,RE+1_R3_CH10_B,4658,4395,94.353800
2023,RE+1_R3_CH10_C,3535,3279,92.758133
2023,RE+1_R3_CH11_A,1782,1754,98.428732
2023,RE+1_R3_CH11_B,4679,4565,97.563582
2023,RE+1_R3_CH11_C,3558,3482,97.863969
2023,RE+1_R3_CH12_A,1824,1763,96.655702
2023,RE+1_R3_CH12_B,4895,4689,95.791624
2023,RE+1_R3_CH12_C,3832,3278,85.542797
2023,RE+1_R3_CH13_A,1787,1758,98.377168
2023,RE+1_R3_CH13_B,4839,4720,97.540814
2023,RE+1_R3_CH13_C,3709,3561,96.009706
2023,RE+1_R3_CH14_A,2040,1920,94.117647
2023,RE+1_R3_CH14_B,5266,5036,95.632359
2023,RE+1_R3_CH14_C,3655,3390,92.749658
2023,RE+1_R3_CH15_A,0,0,
2023,RE+1_R3_CH15_B,0,0,
2023,RE+1_R3_CH15_C,0,0,
2023,RE+1_R3_CH16_A,1689,1627,96.329189
2023,RE+1_R3_CH16_B,4664,4407,94.489708
2023,RE+1_R3_CH16_C,3503,3318,94.718812
2023,RE+1_R3_CH17_A,1751,1703,97.258709
2023,RE+1_R3_CH17_B,4770,4549,95.366876
2023,RE+1_R3_CH17_C,3429,3298,96.179644
2023,RE+1_R3_CH18_A,1736,1536,88.479263
2023,RE+1_R3_CH18_B,4738,3381,71.359223
2023,RE+1_R3_CH18_C,3879,3380,87.135860
2023,RE+1_R3_CH19_A,1703,1484,87.140341
2023,RE+1_R3_CH19_B,4687,4134,88.201408
2023,RE+1_R3_CH19_C,3586,3135,87.423313
2023,RE+1_R3_CH20_A,1890,1669,88.306878
2023,RE+1_R3_CH20_B,4811,4211,87.528580
2023,RE+1_R3_CH20_C,3464,3027,87.384527
2023,RE+1_R3_CH21_A,1913,1795,93.831678
2023,RE+1_R3_CH21_B,4787,4479,93.565908
2023,RE+1_R3_CH21_C,3725,3477,93.342282
2023,RE+1_R3_CH22_A,1706,1605,94.079719
2023,RE+1_R3_CH22_B,4656,4541,97.530069
2023,RE+1_R3_CH22_C,3542,3351,94.607566
2023,RE+1_R3_CH23_A,1739,1696,97.527315
2023,RE+1_R3_CH23_B,4734,4564,96.408956
2023,RE+1_R3_CH23_C,3462,3353,96.851531
2023,RE+1_R3_CH24_A,1753,1719,98.060468
2023,RE+1_R3_CH24_B,4808,4725,98.273710
2023,RE+1_R3_CH24_C,3784,3695,97.647992
2023,RE+1_R3_CH25_A,1638,1368,83.516484
2023,RE+1_R3_CH25_B,4525,4443,98.187845
2023,RE+1_R3_CH25_C,3336,3261,97.751799
2023,RE+1_R3_CH26_A,1791,1761,98.324958
2023,RE+1_R3_CH26_B,4672,4512,96.575342
2023,RE+1_R3_CH26_C,3396,3331,98.085984
2023,RE+1_R3_CH27_A,1740,1707,98.103448
2023,RE+1_R3_CH27_B,4698,4631,98.573861
2023,RE+1_R3_CH27_C,3516,3399,96.672355
2023,RE+1_R3_CH28_A,1660,1626,97.951807
2023,RE+1_R3_CH28_B,4596,4510,98.128808
2023,RE+1_R3_CH28_C,3387,3133,92.500738
2023,RE+1_R3_CH29_A,1674,1620,96.774194
2023,RE+1_R3_CH29_B,4569,4518,98.883782
2023,RE+1_R3_CH29_C,3483,3390,97.329888
2023,RE+1_R3_CH30_A,1783,1696,95.120583
2023,RE+1_R3_CH30_B,4722,4648,98.432867
2023,RE+1_R3_CH30_C,3746,3519,93.940203
2023,RE+1_R3_CH31_A,1654,1599,96.674728
2023,RE+1_R3_CH31_B,4532,4404,97.175640
2023,RE+1_R3_CH31_C,3396,2903,85.482921
2023,RE+1_R3_CH32_A,1821,1774,97.419001
2023,RE+1_R3_CH32_B,4621,4535,98.138931
2023,RE+1_R3_CH32_C,3387,3319,97.992324
2023,RE+1_R3_CH33_A,1785,1741,97.535014
2023,RE+1_R3_CH33_B,4824,4663,96.662521
2023,RE+1_R3_CH33_C,3676,3516,95.647443
2023,RE+1_R3_CH34_A,1763,1737,98.525241
2023,RE+1_R3_CH34_B,4630,4565,98.596112
2023,RE+1_R3_CH34_C,3443,3377,98.083067
2023,RE+1_R3_CH35_A,1853,1831,98.812736
2023,RE+1_R3_CH35_B,4812,4761,98.940150
2023,RE+1_R3_CH35_C,3456,3306,95.659722
2023,RE+1_R3_CH36_A,1838,1802,98.041349
2023,RE+1_R3_CH36_B,4931,4774,96.816062
2023,RE+1_R3_CH36_C,3808,3594,94.380252
2023,RE+2_R2_CH01_A,4539,4367,96.210619
2023,RE+2_R2_CH01_B,4040,3492,86.435644
2023,RE+2_R2_CH01_C,3613,3326,92.056463
2023,RE+2_R2_CH02_A,4433,4268,96.277916
2023,RE+2_R2_CH02_B,3952,3821,96.685223
2023,RE+2_R2_CH02_C,3734,3468,92.876272
2023,RE+2_R2_CH03_A,4371,2544,58.201784
2023,RE+2_R2_CH03_B,3874,3792,97.883325
2023,RE+2_R2_CH03_C,3713,3663,98.653380
2023,RE+2_R2_CH04_A,4329,4166,96.234696
2023,RE+2_R2_CH04_B,3888,3770,96.965021
2023,RE+2_R2_CH04_C,3776,3672,97.245763
2023,RE+2_R2_CH05_A,4556,4346,95.390694
2023,RE+2_R2_CH05_B,4026,3964,98.460010
2023,RE+2_R2_CH05_C,3707,3583,96.654977
2023,RE+2_R2_CH06_A,4412,4367,98.980054
2023,RE+2_R2_CH06_B,4042,4000,98.960910
2023,RE+2_R2_CH06_C,3924,3776,96.228338
2023,RE+2_R2_CH07_A,4343,4104,94.496892
2023,RE+2_R2_CH07_B,3918,3820,97.498724
2023,RE+2_R2_CH07_C,3675,3578,97.360544
2023,RE+2_R2_CH08_A,4374,4309,98.513946
2023,RE+2_R2_CH08_B,4032,3802,94.295635
2023,RE+2_R2_CH08_C,3821,3780,98.926982
2023,RE+2_R2_CH09_A,4410,4254,96.462585
2023,RE+2_R2_CH09_B,3882,3846,99.072643
2023,RE+2_R2_CH09_C,3773,3716,98.489266
2023,RE+2_R2_CH10_A,4384,4350,99.224453
2023,RE+2_R2_CH10_B,4046,3981,98.393475
2023,RE+2_R2_CH10_C,3922,3870,98.674146
2023,RE+2_R2_CH11_A,4424,4363,98.621157
2023,RE+2_R2_CH11_B,3932,3837,97.583927
2023,RE+2_R2_CH11_C,3734,3653,97.830745
2023,RE+2_R2_CH12_A,4285,4189,97.759627
2023,RE+2_R2_CH12_B,3994,3938,98.597897
2023,RE+2_R2_CH12_C,3739,3695,98.823215
2023,RE+2_R2_CH13_A,4482,4363,97.344935
2023,RE+2_R2_CH13_B,3868,3786,97.880041
2023,RE+2_R2_CH13_C,3687,3642,98.779496
2023,RE+2_R2_CH14_A,4497,4228,94.018234
2023,RE+2_R2_CH14_B,4082,4009,98.211661
2023,RE+2_R2_CH14_C,3845,3785,98.439532
2023,RE+2_R2_CH15_A,4398,3343,76.011824
2023,RE+2_R2_CH15_B,4010,3918,97.705736
2023,RE+2_R2_CH15_C,3741,3615,96.631917
2023,RE+2_R2_CH16_A,4439,4346,97.904934
2023,RE+2_R2_CH16_B,3971,3868,97.406195
2023,RE+2_R2_CH16_C,3690,3637,98.563686
2023,RE+2_R2_CH17_A,4463,4368,97.871387
2023,RE+2_R2_CH17_B,3839,3760,97.942172
2023,RE+2_R2_CH17_C,3743,3678,98.263425
2023,RE+2_R2_CH18_A,4263,3687,86.488388
2023,RE+2_R2_CH18_B,3827,3539,92.474523
2023,RE+2_R2_CH18_C,3703,3414,92.195517
2023,RE+2_R2_CH19_A,4577,4239,92.615250
2023,RE+2_R2_CH19_B,3962,3880,97.930338
2023,RE+2_R2_CH19_C,3710,3611,97.331536
2023,RE+2_R2_CH20_A,4373,3853,88.108850
2023,RE+2_R2_CH20_B,3925,3791,96.585987
2023,RE+2_R2_CH20_C,3856,3645,94.528008
2023,RE+2_R2_CH21_A,5318,5208,97.931553
2023,RE+2_R2_CH21_B,4779,4680,97.928437
2023,RE+2_R2_CH21_C,4462,4385,98.274316
2023,RE+2_R2_CH22_A,4507,4204,93.277124
2023,RE+2_R2_CH22_B,4093,3931,96.042023
2023,RE+2_R2_CH22_C,3772,3681,97.587487
2023,RE+2_R2_CH23_A,4353,2076,47.691247
2023,RE+2_R2_CH23_B,4065,3472,85.412054
2023,RE+2_R2_CH23_C,3728,3180,85.300429
2023,RE+2_R2_CH24_A,4241,4096,96.580995
2023,RE+2_R2_CH24_B,3884,3829,98.583934
2023,RE+2_R2_CH24_C,3662,3588,97.979246
2023,RE+2_R2_CH25_A,4354,3535,81.189711
2023,RE+2_R2_CH25_B,3826,3453,90.250915
2023,RE+2_R2_CH25_C,3497,2769,79.182156
2023,RE+2_R2_CH26_A,4135,3714,89.818622
2023,RE+2_R2_CH26_B,3789,3653,96.410662
2023,RE+2_R2_CH26_C,3656,3531,96.580963
2023,RE+2_R2_CH27_A,4317,4282,99.189252
2023,RE+2_R2_CH27_B,3893,3716,95.453378
2023,RE+2_R2_CH27_C,3692,3446,93.336945
2023,RE+2_R2_CH28_A,4330,4238,97.875289
2023,RE+2_R2_CH28_B,3975,3847,96.779874
2023,RE+2_R2_CH28_C,3645,3557,97.585734
2023,RE+2_R2_CH29_A,4466,4371,97.872817
2023,RE+2_R2_CH29_B,3978,3884,97.637004
2023,RE+2_R2_CH29_C,3718,3626,97.525551
2023,RE+2_R2_CH30_A,4075,4019,98.625767
2023,RE+2_R2_CH30_B,3809,3724,97.768443
2023,RE+2_R2_CH30_C,3618,3546,98.009950
2023,RE+2_R2_CH31_A,4417,4201,95.109803
2023,RE+2_R2_CH31_B,3846,3791,98.569943
2023,RE+2_R2_CH31_C,3776,3728,98.728814
2023,RE+2_R2_CH32_A,4232,4018,94.943289
2023,RE+2_R2_CH32_B,3666,3589,97.899618
2023,RE+2_R2_CH32_C,3647,3557,97.532218
2023,RE+2_R2_CH33_A,4351,4234,97.310963
2023,RE+2_R2_CH33_B,4034,3995,99.033218
2023,RE+2_R2_CH33_C,3722,3663,98.414831
2023,RE+2_R2_CH34_A,4310,4172,96.798144
2023,RE+2_R2_CH34_B,3947,3847,97.466430
2023,RE+2_R2_CH34_C,3761,3690,98.112204
2023,RE+2_R2_CH35_A,4547,4460,98.086651
2023,RE+2_R2_CH35_B,3950,3912,99.037975
2023,RE+2_R2_CH35_C,3839,3781,98.489190
2023,RE+2_R2_CH36_A,4305,4269,99.163763
2023,RE+2_R2_CH36_B,3782,3355,88.709677
2023,RE+2_R2_CH36_C,3687,3309,89.747762
2023,RE+2_R3_CH01_A,2530,2454,96.996047
2023,RE+2_R3_CH01_B,4680,4582,97.905983
2023,RE+2_R3_CH01_C,3948,3763,95.314083
2023,RE+2_R3_CH02_A,2635,2328,88.349146
2023,RE+2_R3_CH02_B,4556,4419,96.992976
2023,RE+2_R3_CH02_C,4003,3941,98.451162
2023,RE+2_R3_CH03_A,2667,2598,97.412823
2023,RE+2_R3_CH03_B,4742,3837,80.915226
2023,RE+2_R3_CH03_C,4414,4145,93.905754
2023,RE+2_R3_CH04_A,2499,2116,84.673870
2023,RE+2_R3_CH04_B,4631,4430,95.659685
2023,RE+2_R3_CH04_C,3990,3930,98.496241
2023,RE+2_R3_CH05_A,2628,2424,92.237443
2023,RE+2_R3_CH05_B,4743,4114,86.738351
2023,RE+2_R3_CH05_C,4195,3939,93.897497
2023,RE+2_R3_CH06_A,2603,2469,94.852094
2023,RE+2_R3_CH06_B,5238,5060,96.601756
2023,RE+2_R3_CH06_C,4159,4094,98.437124
2023,RE+2_R3_CH07_A,2517,2260,89.789432
2023,RE+2_R3_CH07_B,4765,3729,78.258132
2023,RE+2_R3_CH07_C,4015,3161,78.729763
2023,RE+2_R3_CH08_A,2692,2189,81.315007
2023,RE+2_R3_CH08_B,4778,4086,85.516953
2023,RE+2_R3_CH08_C,3887,3819,98.250579
2023,RE+2_R3_CH09_A,2630,2543,96.692015
2023,RE+2_R3_CH09_B,4931,4860,98.560130
2023,RE+2_R3_CH09_C,4517,4218,93.380562
2023,RE+2_R3_CH10_A,2570,2243,87.276265
2023,RE+2_R3_CH10_B,4838,4730,97.767673
2023,RE+2_R3_CH10_C,3950,3398,86.025316
2023,RE+2_R3_CH11_A,2547,2256,88.574794
2023,RE+2_R3_CH11_B,4791,4426,92.381549
2023,RE+2_R3_CH11_C,3993,3577,89.581768
2023,RE+2_R3_CH12_A,2658,2386,89.766742
2023,RE+2_R3_CH12_B,5061,4949,97.786999
2023,RE+2_R3_CH12_C,4309,4246,98.537944
2023,RE+2_R3_CH13_A,2678,2583,96.452577
2023,RE+2_R3_CH13_B,4988,4890,98.035285
2023,RE+2_R3_CH13_C,4232,4083,96.479206
2023,RE+2_R3_CH14_A,2987,2355,78.841647
2023,RE+2_R3_CH14_B,5053,4302,85.137542
2023,RE+2_R3_CH14_C,4278,4112,96.119682
2023,RE+2_R3_CH15_A,2673,2344,87.691732
2023,RE+2_R3_CH15_B,5107,4560,89.289211
2023,RE+2_R3_CH15_C,4500,3466,77.022222
2023,RE+2_R3_CH16_A,2601,2348,90.272972
2023,RE+2_R3_CH16_B,4656,4540,97.508591
2023,RE+2_R3_CH16_C,3936,3864,98.170732
2023,RE+2_R3_CH17_A,2609,2311,88.577999
2023,RE+2_R3_CH17_B,4669,3598,77.061469
2023,RE+2_R3_CH17_C,3837,3677,95.830076
2023,RE+2_R3_CH18_A,2580,2307,89.418605
2023,RE+2_R3_CH18_B,5091,4760,93.498330
2023,RE+2_R3_CH18_C,4216,4145,98.315939
2023,RE+2_R3_CH19_A,2545,2424,95.245580
2023,RE+2_R3_CH19_B,4901,4583,93.511528
2023,RE+2_R3_CH19_C,4175,4081,97.748503
2023,RE+2_R3_CH20_A,2690,2481,92.230483
2023,RE+2_R3_CH20_B,4737,4577,96.622335
2023,RE+2_R3_CH20_C,4179,4071,97.415650
2023,RE+2_R3_CH21_A,2564,2399,93.564743
2023,RE+2_R3_CH21_B,5040,4971,98.630952
2023,RE+2_R3_CH21_C,4319,4244,98.263487
2023,RE+2_R3_CH22_A,2567,1799,70.081808
2023,RE+2_R3_CH22_B,4786,4276,89.343920
2023,RE+2_R3_CH22_C,3933,3752,95.397915
2023,RE+2_R3_CH23_A,2633,2544,96.619825
2023,RE+2_R3_CH23_B,4638,4482,96.636481
2023,RE+2_R3_CH23_C,3979,3719,93.465695
2023,RE+2_R3_CH24_A,2593,2242,86.463556
2023,RE+2_R3_CH24_B,4946,4779,96.623534
2023,RE+2_R3_CH24_C,4178,4081,97.678315
2023,RE+2_R3_CH25_A,2465,2353,95.456389
2023,RE+2_R3_CH25_B,4592,4480,97.560976
2023,RE+2_R3_CH25_C,3840,3781,98.463542
2023,RE+2_R3_CH26_A,2598,2108,81.139338
2023,RE+2_R3_CH26_B,4612,4099,88.876843
2023,RE+2_R3_CH26_C,3898,3303,84.735762
2023,RE+2_R3_CH27_A,2588,2506,96.831530
2023,RE+2_R3_CH27_B,4716,4616,97.879559
2023,RE+2_R3_CH27_C,4295,4134,96.251455
2023,RE+2_R3_CH28_A,2571,2362,91.870867
2023,RE+2_R3_CH28_B,4680,4421,94.465812
2023,RE+2_R3_CH28_C,3897,3810,97.767513
2023,RE+2_R3_CH29_A,2544,1917,75.353774
2023,RE+2_R3_CH29_B,4719,3831,81.182454
2023,RE+2_R3_CH29_C,3932,3788,96.337742
2023,RE+2_R3_CH30_A,2566,1867,72.759158
2023,RE+2_R3_CH30_B,5016,4856,96.810207
2023,RE+2_R3_CH30_C,4103,4044,98.562028
2023,RE+2_R3_CH31_A,2522,2272,90.087232
2023,RE+2_R3_CH31_B,4522,4388,97.036709
2023,RE+2_R3_CH31_C,3834,3580,93.375065
2023,RE+2_R3_CH32_A,2455,1478,60.203666
2023,RE+2_R3_CH32_B,4648,4467,96.105852
2023,RE+2_R3_CH32_C,3791,3699,97.573200
2023,RE+2_R3_CH33_A,0,0,
2023,RE+2_R3_CH33_B,0,0,
2023,RE+2_R3_CH33_C,0,0,
2023,RE+2_R3_CH34_A,2527,2397,94.855560
2023,RE+2_R3_CH34_B,4646,4536,97.632372
2023,RE+2_R3_CH34_C,3832,3729,97.312109
2023,RE+2_R3_CH35_A,2664,1982,74.399399
2023,RE+2_R3_CH35_B,4617,4547,98.483864
2023,RE+2_R3_CH35_C,4081,3885,95.197256
2023,RE+2_R3_CH36_A,2647,2503,94.559879
2023,RE+2_R3_CH36_B,5176,4942,95.479134
2023,RE+2_R3_CH36_C,4126,3990,96.703829
2023,RE+3_R1_CH15_A,0,0,
2023,RE+3_R1_CH16_A,0,0,
2023,RE+3_R2_CH01_A,4485,4333,96.610925
2023,RE+3_R2_CH01_B,3997,3843,96.147110
2023,RE+3_R2_CH01_C,3636,3297,90.676568
2023,RE+3_R2_CH02_A,4410,4121,93.446712
2023,RE+3_R2_CH02_B,4026,3932,97.665176
2023,RE+3_R2_CH02_C,3638,3487,95.849368
2023,RE+3_R2_CH03_A,4433,4359,98.330702
2023,RE+3_R2_CH03_B,4026,3963,98.435171
2023,RE+3_R2_CH03_C,4062,3956,97.390448
2023,RE+3_R2_CH04_A,4361,3917,89.818849
2023,RE+3_R2_CH04_B,3904,3635,93.109631
2023,RE+3_R2_CH04_C,3754,3529,94.006393
2023,RE+3_R2_CH05_A,4463,4251,95.249832
2023,RE+3_R2_CH05_B,4061,4004,98.596405
2023,RE+3_R2_CH05_C,3695,3592,97.212449
2023,RE+3_R2_CH06_A,4482,4288,95.671575
2023,RE+3_R2_CH06_B,4266,4065,95.288326
2023,RE+3_R2_CH06_C,3604,3294,91.398446
2023,RE+3_R2_CH07_A,4370,4113,94.118993
2023,RE+3_R2_CH07_B,4045,3769,93.176761
2023,RE+3_R2_CH07_C,3928,3612,91.955193
2023,RE+3_R2_CH08_A,4334,3997,92.224273
2023,RE+3_R2_CH08_B,4128,3640,88.178295
2023,RE+3_R2_CH08_C,3749,3558,94.905308
2023,RE+3_R2_CH09_A,4418,4294,97.193300
2023,RE+3_R2_CH09_B,3903,3755,96.208045
2023,RE+3_R2_CH09_C,3751,3431,91.468942
2023,RE+3_R2_CH10_A,4450,4334,97.393258
2023,RE+3_R2_CH10_B,4088,3992,97.651663
2023,RE+3_R2_CH10_C,3619,3530,97.540757
2023,RE+3_R2_CH11_A,4472,4295,96.042039
2023,RE+3_R2_CH11_B,4010,3824,95.361596
2023,RE+3_R2_CH11_C,4000,3645,91.125000
2023,RE+3_R2_CH12_A,4352,4107,94.370404
2023,RE+3_R2_CH12_B,4339,4094,94.353538
2023,RE+3_R2_CH12_C,4408,4012,91.016334
2023,RE+3_R2_CH13_A,4288,4131,96.338619
2023,RE+3_R2_CH13_B,4071,3882,95.357406
2023,RE+3_R2_CH13_C,3675,3502,95.292517
2023,RE+3_R2_CH14_A,4445,4114,92.553431
2023,RE+3_R2_CH14_B,4128,4026,97.529070
2023,RE+3_R2_CH14_C,3553,3476,97.832817
2023,RE+3_R2_CH15_A,4439,4202,94.660960
2023,RE+3_R2_CH15_B,3945,3783,95.893536
2023,RE+3_R2_CH15_C,3874,3692,95.302013
2023,RE+3_R2_CH16_A,4367,4026,92.191436
2023,RE+3_R2_CH16_B,4054,3915,96.571288
2023,RE+3_R2_CH16_C,3794,3663,96.547180
2023,RE+3_R2_CH17_A,4356,4122,94.628099
2023,RE+3_R2_CH17_B,4060,3936,96.945813
2023,RE+3_R2_CH17_C,3596,3485,96.913237
2023,RE+3_R2_CH18_A,4317,4010,92.888580
2023,RE+3_R2_CH18_B,4122,3987,96.724891
2023,RE+3_R2_CH18_C,3635,3431,94.387895
2023,RE+3_R2_CH19_A,4396,4287,97.520473
2023,RE+3_R2_CH19_B,4031,3974,98.585959
2023,RE+3_R2_CH19_C,4018,3927,97.735192
2023,RE+3_R2_CH20_A,4439,4025,90.673575
2023,RE+3_R2_CH20_B,4155,4020,96.750903
2023,RE+3_R2_CH20_C,3788,3695,97.544879
2023,RE+3_R2_CH21_A,5350,4818,90.056075
2023,RE+3_R2_CH21_B,4688,4186,89.291809
2023,RE+3_R2_CH21_C,3676,3001,81.637650
2023,RE+3_R2_CH22_A,4479,3997,89.238669
2023,RE+3_R2_CH22_B,3995,3784,94.718398
2023,RE+3_R2_CH22_C,3753,3566,95.017319
2023,RE+3_R2_CH23_A,4358,4171,95.709041
