year,roll_name,total,passed,efficiency
2024,RE+1_R2_CH30_B,20990,20650,98.380181
2024,RE+1_R2_CH30_C,46940,46082,98.172135
2024,RE+1_R2_CH31_A,21946,21771,99.202588
2024,RE+1_R2_CH31_B,20481,19872,97.026512
2024,RE+1_R2_CH31_C,47325,46671,98.618067
2024,RE+1_R2_CH32_A,21320,20500,96.153846
2024,RE+1_R2_CH32_B,20661,19897,96.302212
2024,RE+1_R2_CH32_C,46569,44234,94.985935
2024,RE+1_R2_CH33_A,22562,21980,97.420441
2024,RE+1_R2_CH33_B,21133,20465,96.839067
2024,RE+1_R2_CH33_C,47608,46036,96.698034
2024,RE+1_R2_CH34_A,22894,22535,98.431904
2024,RE+1_R2_CH34_B,21164,20858,98.554149
2024,RE+1_R2_CH34_C,47720,46099,96.603101
2024,RE+1_R2_CH35_A,0,0,
2024,RE+1_R2_CH35_B,0,0,
2024,RE+1_R2_CH35_C,0,0,
2024,RE+1_R2_CH36_A,22320,18484,82.813620
2024,RE+1_R2_CH36_B,20939,19168,91.542098
2024,RE+1_R2_CH36_C,47539,43990,92.534551
2024,RE+1_R3_CH01_A,10316,9934,96.297014
2024,RE+1_R3_CH01_B,27970,27128,96.989632
2024,RE+1_R3_CH01_C,21262,20809,97.869438
2024,RE+1_R3_CH02_A,11117,10650,95.799226
2024,RE+1_R3_CH02_B,28891,27595,95.514174
2024,RE+1_R3_CH02_C,21126,20341,96.284200
2024,RE+1_R3_CH03_A,10801,10603,98.166836
2024,RE+1_R3_CH03_B,28646,27572,96.250785
2024,RE+1_R3_CH03_C,21357,20473,95.860842
2024,RE+1_R3_CH04_A,0,0,
2024,RE+1_R3_CH04_B,0,0,
2024,RE+1_R3_CH04_C,0,0,
2024,RE+1_R3_CH05_A,10848,10702,98.654130
2024,RE+1_R3_CH05_B,28919,28494,98.530378
2024,RE+1_R3_CH05_C,21674,21105,97.374735
2024,RE+1_R3_CH06_A,10816,10572,97.744083
2024,RE+1_R3_CH06_B,28514,27953,98.032545
2024,RE+1_R3_CH06_C,22541,21809,96.752584
2024,RE+1_R3_CH07_A,10573,10400,98.363757
2024,RE+1_R3_CH07_B,28286,27760,98.140423
2024,RE+1_R3_CH07_C,21116,20734,98.190945
2024,RE+1_R3_CH08_A,11170,10982,98.316920
2024,RE+1_R3_CH08_B,29485,29049,98.521282
2024,RE+1_R3_CH08_C,21198,19831,93.551278
2024,RE+1_R3_CH09_A,11180,10729,95.966011
2024,RE+1_R3_CH09_B,28974,28514,98.412370
2024,RE+1_R3_CH09_C,21891,21352,97.537801
2024,RE+1_R3_CH10_A,10283,10083,98.055042
2024,RE+1_R3_CH10_B,28203,26788,94.982803
2024,RE+1_R3_CH10_C,21160,19986,94.451796
2024,RE+1_R3_CH11_A,11003,10769,97.873307
2024,RE+1_R3_CH11_B,29434,28344,96.296800
2024,RE+1_R3_CH11_C,21068,20282,96.269223
2024,RE+1_R3_CH12_A,11045,10850,98.234495
2024,RE+1_R3_CH12_B,29062,28430,97.825339
2024,RE+1_R3_CH12_C,23232,21219,91.335227
2024,RE+1_R3_CH13_A,11190,10938,97.747989
2024,RE+1_R3_CH13_B,28753,27885,96.981185
2024,RE+1_R3_CH13_C,21966,21090,96.012019
2024,RE+1_R3_CH14_A,12985,12208,94.016173
2024,RE+1_R3_CH14_B,31827,30457,95.695479
2024,RE+1_R3_CH14_C,22656,21008,92.725989
2024,RE+1_R3_CH15_A,0,0,
2024,RE+1_R3_CH15_B,0,0,
2024,RE+1_R3_CH15_C,0,0,
2024,RE+1_R3_CH16_A,10613,10395,97.945915
2024,RE+1_R3_CH16_B,28383,27980,98.580136
2024,RE+1_R3_CH16_C,21296,20891,98.098234
2024,RE+1_R3_CH17_A,11049,10823,97.954566
2024,RE+1_R3_CH17_B,29335,28260,96.335435
2024,RE+1_R3_CH17_C,20904,20159,96.436089
2024,RE+1_R3_CH18_A,10781,10573,98.070680
2024,RE+1_R3_CH18_B,28694,22844,79.612463
2024,RE+1_R3_CH18_C,22858,22239,97.291977
2024,RE+1_R3_CH19_A,10602,10303,97.179777
2024,RE+1_R3_CH19_B,28137,27286,96.975513
2024,RE+1_R3_CH19_C,21513,20670,96.081439
2024,RE+1_R3_CH20_A,11327,10971,96.857067
2024,RE+1_R3_CH20_B,29325,28419,96.910486
2024,RE+1_R3_CH20_C,21421,20546,95.915223
2024,RE+1_R3_CH21_A,11190,10735,95.933870
2024,RE+1_R3_CH21_B,29282,27274,93.142545
2024,RE+1_R3_CH21_C,22064,20512,92.965917
2024,RE+1_R3_CH22_A,10457,9896,94.635173
2024,RE+1_R3_CH22_B,28208,27528,97.589336
2024,RE+1_R3_CH22_C,21293,20220,94.960785
2024,RE+1_R3_CH23_A,10835,10633,98.135671
2024,RE+1_R3_CH23_B,28819,28294,98.178285
2024,RE+1_R3_CH23_C,20861,20547,98.494799
2024,RE+1_R3_CH24_A,10610,10357,97.615457
2024,RE+1_R3_CH24_B,28839,28027,97.184368
2024,RE+1_R3_CH24_C,22416,21953,97.934511
2024,RE+1_R3_CH25_A,10279,7934,77.186497
2024,RE+1_R3_CH25_B,27665,26715,96.566058
2024,RE+1_R3_CH25_C,20631,19957,96.733072
2024,RE+1_R3_CH26_A,10703,10485,97.963188
2024,RE+1_R3_CH26_B,28243,27324,96.746096
2024,RE+1_R3_CH26_C,20637,20174,97.756457
2024,RE+1_R3_CH27_A,10714,10522,98.207952
2024,RE+1_R3_CH27_B,28506,27846,97.684698
2024,RE+1_R3_CH27_C,21830,20954,95.987174
2024,RE+1_R3_CH28_A,10339,10073,97.427217
2024,RE+1_R3_CH28_B,27604,26966,97.688741
2024,RE+1_R3_CH28_C,20775,18994,91.427196
2024,RE+1_R3_CH29_A,10936,10520,96.196050
2024,RE+1_R3_CH29_B,28504,28087,98.537047
2024,RE+1_R3_CH29_C,20509,19786,96.474718
2024,RE+1_R3_CH30_A,10654,9953,93.420312
2024,RE+1_R3_CH30_B,28705,28127,97.986414
2024,RE+1_R3_CH30_C,22715,20879,91.917235
2024,RE+1_R3_CH31_A,10333,10006,96.835382
2024,RE+1_R3_CH31_B,27372,26813,97.957767
2024,RE+1_R3_CH31_C,20225,17880,88.405439
2024,RE+1_R3_CH32_A,10948,10646,97.241505
2024,RE+1_R3_CH32_B,28467,27923,98.089015
2024,RE+1_R3_CH32_C,20592,20169,97.945804
2024,RE+1_R3_CH33_A,11318,10966,96.889910
2024,RE+1_R3_CH33_B,30008,28674,95.554519
2024,RE+1_R3_CH33_C,22133,21002,94.889983
2024,RE+1_R3_CH34_A,10620,10467,98.559322
2024,RE+1_R3_CH34_B,28665,28120,98.098727
2024,RE+1_R3_CH34_C,20995,20556,97.909026
2024,RE+1_R3_CH35_A,11050,10888,98.533937
2024,RE+1_R3_CH35_B,29257,28933,98.892573
2024,RE+1_R3_CH35_C,21092,20145,95.510146
2024,RE+1_R3_CH36_A,10973,10770,98.150005
2024,RE+1_R3_CH36_B,29083,28288,97.266444
2024,RE+1_R3_CH36_C,22884,21699,94.821709
2024,RE+2_R2_CH01_A,26321,24963,94.840622
2024,RE+2_R2_CH01_B,24240,19617,80.928218
2024,RE+2_R2_CH01_C,22211,19412,87.398136
2024,RE+2_R2_CH02_A,26508,25324,95.533424
2024,RE+2_R2_CH02_B,23827,22701,95.274269
2024,RE+2_R2_CH02_C,22842,21184,92.741441
2024,RE+2_R2_CH03_A,26028,15134,58.145075
2024,RE+2_R2_CH03_B,23605,22406,94.920568
2024,RE+2_R2_CH03_C,22358,21490,96.117721
2024,RE+2_R2_CH04_A,26208,24892,94.978632
2024,RE+2_R2_CH04_B,23761,22712,95.585203
2024,RE+2_R2_CH04_C,22558,21471,95.181310
2024,RE+2_R2_CH05_A,26638,25006,93.873414
2024,RE+2_R2_CH05_B,23911,23070,96.482790
2024,RE+2_R2_CH05_C,22418,21044,93.870997
2024,RE+2_R2_CH06_A,26081,25177,96.533875
2024,RE+2_R2_CH06_B,23994,23116,96.340752
2024,RE+2_R2_CH06_C,23023,21199,92.077488
2024,RE+2_R2_CH07_A,25981,24442,94.076440
2024,RE+2_R2_CH07_B,23327,22613,96.939169
2024,RE+2_R2_CH07_C,22089,21347,96.640862
2024,RE+2_R2_CH08_A,26328,25796,97.979338
2024,RE+2_R2_CH08_B,23623,21785,92.219447
2024,RE+2_R2_CH08_C,22475,22080,98.242492
2024,RE+2_R2_CH09_A,26064,25181,96.612185
2024,RE+2_R2_CH09_B,23145,22878,98.846403
2024,RE+2_R2_CH09_C,22469,22120,98.446749
2024,RE+2_R2_CH10_A,25987,25656,98.726286
2024,RE+2_R2_CH10_B,22903,22445,98.000262
2024,RE+2_R2_CH10_C,22157,21704,97.955499
2024,RE+2_R2_CH11_A,26221,23299,88.856260
2024,RE+2_R2_CH11_B,23729,20736,87.386742
2024,RE+2_R2_CH11_C,22286,19772,88.719375
2024,RE+2_R2_CH12_A,25903,24206,93.448635
2024,RE+2_R2_CH12_B,23807,22463,94.354602
2024,RE+2_R2_CH12_C,22886,21697,94.804684
2024,RE+2_R2_CH13_A,26277,25442,96.822316
2024,RE+2_R2_CH13_B,23569,22846,96.932411
2024,RE+2_R2_CH13_C,22364,21751,97.258988
2024,RE+2_R2_CH14_A,26767,24956,93.234206
2024,RE+2_R2_CH14_B,24083,23457,97.400656
2024,RE+2_R2_CH14_C,22594,22020,97.459503
2024,RE+2_R2_CH15_A,26919,19942,74.081504
2024,RE+2_R2_CH15_B,24299,22462,92.440018
2024,RE+2_R2_CH15_C,22402,20442,91.250781
2024,RE+2_R2_CH16_A,26131,25213,96.486931
2024,RE+2_R2_CH16_B,23255,22369,96.190067
2024,RE+2_R2_CH16_C,22797,22271,97.692679
2024,RE+2_R2_CH17_A,26002,25461,97.919391
2024,RE+2_R2_CH17_B,23440,23063,98.391638
2024,RE+2_R2_CH17_C,22253,21738,97.685705
2024,RE+2_R2_CH18_A,25728,23111,89.828203
2024,RE+2_R2_CH18_B,23156,22114,95.500086
2024,RE+2_R2_CH18_C,22354,21082,94.309743
2024,RE+2_R2_CH19_A,26642,24790,93.048570
2024,RE+2_R2_CH19_B,23904,23283,97.402108
2024,RE+2_R2_CH19_C,22221,21474,96.638315
2024,RE+2_R2_CH20_A,26042,24014,92.212580
2024,RE+2_R2_CH20_B,24179,23773,98.320857
2024,RE+2_R2_CH20_C,22425,21749,96.985507
2024,RE+2_R2_CH21_A,31428,30937,98.437699
2024,RE+2_R2_CH21_B,28589,28176,98.555388
2024,RE+2_R2_CH21_C,26654,26221,98.375478
2024,RE+2_R2_CH22_A,26388,15251,57.795210
2024,RE+2_R2_CH22_B,23925,14096,58.917450
2024,RE+2_R2_CH22_C,22474,13447,59.833585
2024,RE+2_R2_CH23_A,0,0,
2024,RE+2_R2_CH23_B,24087,17282,71.748246
2024,RE+2_R2_CH23_C,22463,18509,82.397721
2024,RE+2_R2_CH24_A,25717,24688,95.998756
2024,RE+2_R2_CH24_B,23557,23062,97.898714
2024,RE+2_R2_CH24_C,22211,21550,97.023997
2024,RE+2_R2_CH25_A,25538,21820,85.441303
2024,RE+2_R2_CH25_B,22971,21186,92.229333
2024,RE+2_R2_CH25_C,21839,18234,83.492834
2024,RE+2_R2_CH26_A,24776,23342,94.212141
2024,RE+2_R2_CH26_B,22802,22428,98.359793
2024,RE+2_R2_CH26_C,21839,21367,97.838729
2024,RE+2_R2_CH27_A,25058,24804,98.986352
2024,RE+2_R2_CH27_B,22906,21590,94.254780
2024,RE+2_R2_CH27_C,21988,19618,89.221393
2024,RE+2_R2_CH28_A,25246,24826,98.336370
2024,RE+2_R2_CH28_B,23182,22652,97.713743
2024,RE+2_R2_CH28_C,21610,21183,98.024063
2024,RE+2_R2_CH29_A,25697,24955,97.112503
2024,RE+2_R2_CH29_B,23311,22705,97.400369
2024,RE+2_R2_CH29_C,22199,21502,96.860219
2024,RE+2_R2_CH30_A,24618,23929,97.201235
2024,RE+2_R2_CH30_B,23131,22198,95.966452
2024,RE+2_R2_CH30_C,21878,21082,96.361642
2024,RE+2_R2_CH31_A,25380,24451,96.339638
2024,RE+2_R2_CH31_B,22781,22488,98.713840
2024,RE+2_R2_CH31_C,22059,21752,98.608278
2024,RE+2_R2_CH32_A,24961,23980,96.069869
2024,RE+2_R2_CH32_B,22366,21981,98.278637
2024,RE+2_R2_CH32_C,21689,21207,97.777675
2024,RE+2_R2_CH33_A,25788,24949,96.746549
2024,RE+2_R2_CH33_B,23265,22995,98.839458
2024,RE+2_R2_CH33_C,21923,21591,98.485609
2024,RE+2_R2_CH34_A,25816,25043,97.005733
2024,RE+2_R2_CH34_B,22803,22226,97.469631
2024,RE+2_R2_CH34_C,22311,21901,98.162341
2024,RE+2_R2_CH35_A,25463,24981,98.107057
2024,RE+2_R2_CH35_B,22290,22000,98.698968
2024,RE+2_R2_CH35_C,22067,21671,98.205465
2024,RE+2_R2_CH36_A,25613,25160,98.231367
2024,RE+2_R2_CH36_B,23196,19617,84.570616
2024,RE+2_R2_CH36_C,22200,19019,85.671171
2024,RE+2_R3_CH01_A,15224,14635,96.131109
2024,RE+2_R3_CH01_B,28701,28094,97.885091
2024,RE+2_R3_CH01_C,24402,23238,95.229899
2024,RE+2_R3_CH02_A,15840,13738,86.729798
2024,RE+2_R3_CH02_B,28586,27309,95.532778
2024,RE+2_R3_CH02_C,23921,23364,97.671502
2024,RE+2_R3_CH03_A,15778,15471,98.054253
2024,RE+2_R3_CH03_B,28857,23530,81.540008
2024,RE+2_R3_CH03_C,25519,23902,93.663545
2024,RE+2_R3_CH04_A,15353,13111,85.396991
2024,RE+2_R3_CH04_B,28549,27288,95.583033
2024,RE+2_R3_CH04_C,23456,23040,98.226467
2024,RE+2_R3_CH05_A,16057,14706,91.586224
2024,RE+2_R3_CH05_B,29407,25254,85.877512
2024,RE+2_R3_CH05_C,24422,22943,93.943985
2024,RE+2_R3_CH06_A,15701,14606,93.025922
2024,RE+2_R3_CH06_B,29888,28850,96.527034
2024,RE+2_R3_CH06_C,25018,24526,98.033416
2024,RE+2_R3_CH07_A,15567,14110,90.640457
2024,RE+2_R3_CH07_B,28657,22161,77.331891
2024,RE+2_R3_CH07_C,23733,18769,79.083976
2024,RE+2_R3_CH08_A,16332,13199,80.816801
2024,RE+2_R3_CH08_B,28717,24608,85.691402
2024,RE+2_R3_CH08_C,23903,23406,97.920763
2024,RE+2_R3_CH09_A,15821,15250,96.390873
2024,RE+2_R3_CH09_B,29452,29008,98.492462
2024,RE+2_R3_CH09_C,26037,24139,92.710374
2024,RE+2_R3_CH10_A,15821,13446,84.988307
2024,RE+2_R3_CH10_B,28702,27881,97.139572
2024,RE+2_R3_CH10_C,23575,19878,84.318134
2024,RE+2_R3_CH11_A,16473,15117,91.768348
2024,RE+2_R3_CH11_B,28571,27114,94.900424
2024,RE+2_R3_CH11_C,24229,22117,91.283173
2024,RE+2_R3_CH12_A,15904,14179,89.153672
2024,RE+2_R3_CH12_B,30728,29957,97.490888
2024,RE+2_R3_CH12_C,25459,25079,98.507404
2024,RE+2_R3_CH13_A,15890,15240,95.909377
2024,RE+2_R3_CH13_B,29666,29166,98.314569
2024,RE+2_R3_CH13_C,25755,24977,96.979227
2024,RE+2_R3_CH14_A,17772,15558,87.542201
2024,RE+2_R3_CH14_B,30591,28621,93.560197
2024,RE+2_R3_CH14_C,26478,26082,98.504419
2024,RE+2_R3_CH15_A,16577,14760,89.039030
2024,RE+2_R3_CH15_B,33258,31260,93.992423
2024,RE+2_R3_CH15_C,27860,23215,83.327351
2024,RE+2_R3_CH16_A,15636,13895,88.865439
2024,RE+2_R3_CH16_B,28839,27714,96.099033
2024,RE+2_R3_CH16_C,24193,23583,97.478610
2024,RE+2_R3_CH17_A,16123,14307,88.736587
2024,RE+2_R3_CH17_B,28199,22076,78.286464
2024,RE+2_R3_CH17_C,24143,23208,96.127242
2024,RE+2_R3_CH18_A,15736,14204,90.264362
2024,RE+2_R3_CH18_B,30024,28189,93.888223
2024,RE+2_R3_CH18_C,25624,25128,98.064315
2024,RE+2_R3_CH19_A,15445,14446,93.531887
2024,RE+2_R3_CH19_B,29047,26732,92.030158
2024,RE+2_R3_CH19_C,25749,25007,97.118335
2024,RE+2_R3_CH20_A,16215,15233,93.943879
2024,RE+2_R3_CH20_B,29081,28407,97.682336
2024,RE+2_R3_CH20_C,24932,24476,98.171025
2024,RE+2_R3_CH21_A,15949,14238,89.272055
2024,RE+2_R3_CH21_B,29810,29056,97.470647
2024,RE+2_R3_CH21_C,26448,25788,97.504537
2024,RE+2_R3_CH22_A,15301,11750,76.792367
2024,RE+2_R3_CH22_B,28803,27277,94.701941
2024,RE+2_R3_CH22_C,24175,23633,97.758014
2024,RE+2_R3_CH23_A,15925,15173,95.277865
2024,RE+2_R3_CH23_B,28297,26646,94.165459
2024,RE+2_R3_CH23_C,24267,22119,91.148473
2024,RE+2_R3_CH24_A,15634,13563,86.753230
2024,RE+2_R3_CH24_B,29530,28822,97.602438
2024,RE+2_R3_CH24_C,25070,24621,98.209015
2024,RE+2_R3_CH25_A,15203,14422,94.862856
2024,RE+2_R3_CH25_B,28100,27280,97.081851
2024,RE+2_R3_CH25_C,23316,22966,98.498885
2024,RE+2_R3_CH26_A,15649,13584,86.804269
2024,RE+2_R3_CH26_B,27930,26163,93.673469
2024,RE+2_R3_CH26_C,23037,20612,89.473456
2024,RE+2_R3_CH27_A,15753,15279,96.991049
2024,RE+2_R3_CH27_B,29018,28487,98.170101
2024,RE+2_R3_CH27_C,25152,24331,96.735846
2024,RE+2_R3_CH28_A,15174,13803,90.964808
2024,RE+2_R3_CH28_B,28090,26198,93.264507
2024,RE+2_R3_CH28_C,23221,22542,97.075923
2024,RE+2_R3_CH29_A,15893,13210,83.118354
2024,RE+2_R3_CH29_B,27844,23883,85.774314
2024,RE+2_R3_CH29_C,23581,22713,96.319070
2024,RE+2_R3_CH30_A,15877,12210,76.903697
2024,RE+2_R3_CH30_B,30000,29359,97.863333
2024,RE+2_R3_CH30_C,24138,23808,98.632861
2024,RE+2_R3_CH31_A,15021,13403,89.228414
2024,RE+2_R3_CH31_B,27628,26713,96.688142
2024,RE+2_R3_CH31_C,23262,21618,92.932680
2024,RE+2_R3_CH32_A,15686,10505,66.970547
2024,RE+2_R3_CH32_B,27837,27127,97.449438
2024,RE+2_R3_CH32_C,23064,22685,98.356746
2024,RE+2_R3_CH33_A,0,0,
2024,RE+2_R3_CH33_B,0,0,
2024,RE+2_R3_CH33_C,0,0,
2024,RE+2_R3_CH34_A,15653,14780,94.422794
2024,RE+2_R3_CH34_B,28617,28080,98.123493
2024,RE+2_R3_CH34_C,23632,23194,98.146581
2024,RE+2_R3_CH35_A,16285,12207,74.958551
2024,RE+2_R3_CH35_B,28836,28476,98.751561
2024,RE+2_R3_CH35_C,23727,22647,95.448224
2024,RE+2_R3_CH36_A,15789,14831,93.932485
2024,RE+2_R3_CH36_B,30877,29248,94.724228
2024,RE+2_R3_CH36_C,25333,24452,96.522323
2024,RE+3_R1_CH15_A,0,0,
2024,RE+3_R1_CH16_A,0,0,
2024,RE+3_R2_CH01_A,26689,25023,93.757728
2024,RE+3_R2_CH01_B,24457,22508,92.030911
2024,RE+3_R2_CH01_C,22341,19031,85.184191
2024,RE+3_R2_CH02_A,26472,24061,90.892264
2024,RE+3_R2_CH02_B,24720,23640,95.631068
2024,RE+3_R2_CH02_C,22071,20463,92.714422
2024,RE+3_R2_CH03_A,26129,25590,97.937158
2024,RE+3_R2_CH03_B,24202,23705,97.946451
2024,RE+3_R2_CH03_C,24289,23575,97.060398
2024,RE+3_R2_CH04_A,26543,23397,88.147534
2024,RE+3_R2_CH04_B,24340,22038,90.542317
2024,RE+3_R2_CH04_C,23380,21549,92.168520
2024,RE+3_R2_CH05_A,26414,22057,83.504959
2024,RE+3_R2_CH05_B,24474,19942,81.482389
2024,RE+3_R2_CH05_C,21918,16860,76.923077
2024,RE+3_R2_CH06_A,26286,25427,96.732101
2024,RE+3_R2_CH06_B,25257,24498,96.994893
2024,RE+3_R2_CH06_C,21797,20314,93.196311
2024,RE+3_R2_CH07_A,26422,25193,95.348573
2024,RE+3_R2_CH07_B,24351,23367,95.959098
2024,RE+3_R2_CH07_C,23861,22654,94.941536
2024,RE+3_R2_CH08_A,26156,24063,91.998012
2024,RE+3_R2_CH08_B,24613,21338,86.694023
2024,RE+3_R2_CH08_C,23682,22298,94.155899
2024,RE+3_R2_CH09_A,26294,25652,97.558378
2024,RE+3_R2_CH09_B,24468,23646,96.640510
2024,RE+3_R2_CH09_C,22290,20730,93.001346
2024,RE+3_R2_CH10_A,25759,25132,97.565899
2024,RE+3_R2_CH10_B,24179,23564,97.456470
2024,RE+3_R2_CH10_C,22135,21515,97.199006
2024,RE+3_R2_CH11_A,26648,25632,96.187331
2024,RE+3_R2_CH11_B,24608,23428,95.204811
2024,RE+3_R2_CH11_C,24056,21710,90.247755
2024,RE+3_R2_CH12_A,26355,25608,97.165623
2024,RE+3_R2_CH12_B,26424,25728,97.366031
2024,RE+3_R2_CH12_C,27093,25847,95.401026
2024,RE+3_R2_CH13_A,26399,25021,94.780105
2024,RE+3_R2_CH13_B,24787,22933,92.520273
2024,RE+3_R2_CH13_C,22429,21003,93.642160
2024,RE+3_R2_CH14_A,26616,24358,91.516381
2024,RE+3_R2_CH14_B,24813,23952,96.530045
2024,RE+3_R2_CH14_C,21966,21337,97.136484
2024,RE+3_R2_CH15_A,26703,25854,96.820582
2024,RE+3_R2_CH15_B,24434,23749,97.196529
2024,RE+3_R2_CH15_C,24392,23458,96.170876
2024,RE+3_R2_CH16_A,26461,24989,94.437096
2024,RE+3_R2_CH16_B,25037,24528,97.967009
2024,RE+3_R2_CH16_C,23274,22741,97.709891
2024,RE+3_R2_CH17_A,26744,25787,96.421627
2024,RE+3_R2_CH17_B,24332,23799,97.809469
2024,RE+3_R2_CH17_C,22074,21626,97.970463
2024,RE+3_R2_CH18_A,26147,23934,91.536314
2024,RE+3_R2_CH18_B,23980,22975,95.809008
2024,RE+3_R2_CH18_C,21700,20161,92.907834
2024,RE+3_R2_CH19_A,26617,25724,96.645001
2024,RE+3_R2_CH19_B,24605,24105,97.967893
2024,RE+3_R2_CH19_C,24373,23606,96.853075
2024,RE+3_R2_CH20_A,26652,24054,90.252139
2024,RE+3_R2_CH20_B,24265,23342,96.196167
2024,RE+3_R2_CH20_C,23003,22202,96.517845
2024,RE+3_R2_CH21_A,31741,27719,87.328692
2024,RE+3_R2_CH21_B,28104,23129,82.297894
2024,RE+3_R2_CH21_C,22046,16720,75.841422
2024,RE+3_R2_CH22_A,26365,23761,90.123269
2024,RE+3_R2_CH22_B,24546,23646,96.333415
2024,RE+3_R2_CH22_C,22224,21313,95.900828
2024,RE+3_R2_CH23_A,26465,25437,96.115624
